28663	82	1
7712	83	1
11028	83	1
15512	83	1
15965	83	1
17432	83	1
5676	84	1
15348	84	1
6954	85	1
10137	85	1
14277	85	1
26620	85	1
8681	86	1
11849	86	1
20400	86	1
12254	87	1
12294	87	1
20908	87	1
7172	88	1
25935	88	2
12860	90	1
1663	91	1
7517	91	1
15230	91	1
25591	91	1
21848	92	1
24337	93	1
24524	93	1
10700	94	1
2060	95	1
3453	95	1
4923	95	1
5475	95	1
6945	95	1
19323	95	2
19506	95	1
21712	95	1
22636	95	1
25890	95	1
28503	95	2
3555	96	1
17268	96	1
1555	97	1
3962	97	1
14369	97	1
20114	97	1
20524	97	1
25613	97	1
20470	99	1
26926	99	1
1049	100	1
9386	100	1
14499	100	2
19796	100	1
3629	101	1
10930	101	1
16242	101	1
26968	101	1
3102	102	1
10730	102	1
11632	102	1
15729	102	1
19434	102	1
22568	102	1
23421	102	1
25610	102	1
27522	102	1
2706	103	1
5442	103	1
20132	103	1
844	105	1
2758	105	1
15664	105	1
15792	105	1
18258	105	1
19904	105	1
24221	105	1
17966	106	1
1884	107	2
6758	107	3
26816	107	1
1198	109	1
5086	109	1
6490	109	1
6790	109	1
10337	109	1
13359	109	1
17944	109	1
19944	109	1
26310	109	1
2031	110	1
2399	110	1
5119	110	1
6565	110	1
8887	110	1
14983	110	1
15539	110	2
17492	110	2
20207	110	1
21629	110	1
22095	110	2
23834	110	1
24387	110	1
24757	110	1
24873	110	2
25975	110	1
27436	110	1
27746	110	2
17040	111	2
20875	111	1
24947	111	2
1203	112	1
4165	112	1
20539	112	1
18241	113	1
1672	114	1
6486	114	2
10453	114	2
1358	116	1
4956	116	2
9748	116	1
10823	116	2
11991	116	1
16967	116	1
19959	116	1
24691	116	4
2206	117	1
7447	117	1
14451	117	1
19478	117	1
19789	117	1
20020	117	1
24682	117	1
26071	117	1
27667	117	1
7806	118	1
14085	118	1
15625	118	1
16104	118	1
17137	118	1
17178	118	1
19683	118	2
26279	118	1
26740	118	1
11448	119	1
18965	119	1
25477	119	1
765	120	1
1141	120	1
1693	120	1
1956	120	1
2076	120	2
2271	120	2
2989	120	1
3006	120	1
3137	120	1
4001	120	1
4082	120	2
5612	120	1
5667	120	2
6197	120	1
6340	120	2
6447	120	1
7005	120	1
7296	120	1
7639	120	1
8181	120	1
8309	120	2
8957	120	1
10162	120	1
10846	120	1
12069	120	1
12317	120	1
12421	120	4
12973	120	1
13131	120	5
13302	120	1
13321	120	1
13608	120	1
13677	120	1
14579	120	3
15316	120	1
15339	120	1
16435	120	1
17003	120	1
17095	120	3
17392	120	1
18028	120	1
18457	120	4
18494	120	1
19334	120	1
19525	120	1
19829	120	1
20004	120	2
20400	120	1
20891	120	1
21088	120	1
21688	120	1
22094	120	1
22807	120	1
24107	120	1
24590	120	1
24835	120	1
24867	120	1
25440	120	1
25939	120	2
26387	120	1
26900	120	1
26982	120	5
27253	120	1
27296	120	1
27325	120	4
28050	120	4
28590	120	1
1053	121	1
3844	121	1
4494	121	1
7850	121	8
9800	121	1
12114	121	1
14414	121	1
15325	121	1
17484	121	2
18821	121	1
18940	121	2
20321	121	1
21463	121	2
21665	121	1
24411	121	1
24682	121	1
25646	121	3
26268	121	1
26578	121	1
1432	122	1
7776	122	1
8808	122	1
15796	122	1
22570	122	1
24386	122	1
23514	124	1
3452	125	1
4368	125	1
4411	125	1
4698	125	2
5937	125	1
7612	125	1
8500	125	1
8766	125	2
8789	125	1
11291	125	1
12852	125	1
14954	125	3
15022	125	1
15904	125	2
17566	125	1
17793	125	2
17914	125	1
20975	125	1
21691	125	1
23127	125	1
24543	125	1
25375	125	1
27129	125	1
27529	125	1
2121	126	1
3886	126	1
8788	126	1
12019	126	1
12054	126	1
14540	126	1
22344	126	1
24018	126	1
25911	126	1
27645	126	1
2493	127	1
4771	127	1
7580	127	1
11920	127	1
17883	127	1
18684	127	1
20936	127	2
22593	127	1
25539	127	1
25825	127	1
27460	127	3
7801	128	1
13939	128	1
4643	129	1
9300	129	1
3912	131	1
5744	131	1
11761	131	1
14860	131	1
5601	132	1
10436	132	1
15195	132	1
19389	132	1
23160	132	1
23172	132	1
12560	133	2
19481	133	2
26437	133	1
15875	134	1
24408	134	1
27328	134	1
4277	135	1
5541	135	1
17566	135	1
21121	135	1
25180	135	1
26284	135	1
1933	136	1
2854	136	1
7862	136	1
11601	136	2
25578	136	1
1925	137	2
2188	137	1
2308	137	1
5631	137	1
8836	137	1
25303	137	2
25891	137	1
6028	138	1
639	139	1
2293	139	1
21170	139	1
21217	139	1
11965	140	1
12181	140	1
15339	140	1
20004	140	1
223	141	1
11145	141	1
421	144	1
25915	144	1
6465	145	1
28670	145	1
4813	146	1
5239	146	1
6795	146	1
18256	146	1
19323	146	1
8602	147	1
9085	147	1
26235	147	1
5443	148	1
7407	148	1
26511	148	2
11724	149	1
27526	149	1
3713	150	1
17971	150	1
21404	150	1
2561	151	1
17151	151	1
4099	152	1
5973	152	1
8099	152	1
9863	152	1
15298	152	1
17040	152	1
19411	152	1
19487	152	2
25109	152	1
20283	153	1
24095	153	1
24459	153	2
13336	154	1
20190	154	1
7719	155	4
13274	155	1
14297	155	3
16522	155	1
26466	155	1
27707	155	3
28363	155	1
962	156	1
13576	156	1
6620	157	1
8669	157	1
10913	157	1
14405	157	1
27240	157	1
3590	158	1
11186	158	2
27684	158	1
193	159	1
1521	159	1
5075	159	1
6629	159	1
8249	159	1
16370	159	1
17083	159	1
20357	159	1
21381	159	3
23054	159	1
23143	159	1
25758	159	3
27666	159	1
10979	160	1
20034	160	1
22628	160	1
8862	161	1
28250	161	1
891	162	1
4674	162	1
5971	162	1
7160	162	1
18406	162	1
18512	162	1
18719	162	1
3327	165	1
4141	165	1
315	166	1
24964	166	1
816	167	1
4391	167	1
9535	168	1
1904	169	1
3995	169	1
19647	169	1
21564	169	1
27038	169	1
5274	170	1
8638	170	1
23454	170	1
1317	171	1
1377	171	1
8528	171	1
8837	171	1
9224	171	1
18279	171	1
27633	171	1
14037	172	1
24580	173	1
953	174	2
4950	174	3
15172	174	2
17077	174	2
18682	174	1
27069	174	2
17968	175	1
2127	176	1
2687	176	3
17013	176	1
20657	176	1
625	177	2
2491	177	1
2804	177	1
19442	177	2
5270	178	2
15220	178	2
15458	179	1
16470	179	2
25428	179	1
2271	180	1
7621	180	1
9945	180	1
16635	180	2
22801	180	1
26360	180	1
4713	181	1
9241	181	1
9389	181	1
19517	181	1
19593	181	1
23520	181	1
25973	181	1
26759	181	1
4771	182	1
11428	182	1
4222	183	1
16152	183	1
12504	184	1
727	185	2
9418	185	2
10630	185	2
26684	185	2
11651	187	1
18155	187	3
23876	187	1
5128	188	2
5139	188	1
6492	188	1
7014	188	1
9448	188	1
9586	188	1
9738	188	1
9766	188	1
10396	188	1
12546	188	1
12838	188	1
14294	188	1
17821	188	1
20224	188	2
20583	188	1
21161	188	1
23853	188	1
24908	188	1
25101	188	1
28376	188	1
28618	188	1
2598	189	1
13791	189	1
16095	189	1
17588	189	1
26000	189	1
4612	190	1
6760	190	1
9651	190	1
413	191	1
1735	191	1
2857	191	1
3945	191	1
7564	191	1
8132	191	1
8511	191	1
9264	191	1
11310	191	1
12074	191	1
15086	191	1
15124	191	1
16372	191	1
23123	191	1
26290	191	1
26373	191	1
26637	191	1
1570	192	1
1797	192	1
3979	192	1
4147	192	2
12848	192	2
14627	192	2
16681	192	1
20576	192	1
23433	192	2
16370	193	1
25889	194	1
26762	194	1
5533	195	1
12816	195	1
13804	195	1
21234	195	3
3137	196	4
9465	196	1
18684	196	1
19763	196	2
19873	196	2
21430	196	1
22593	196	2
22977	196	1
25256	196	2
26461	196	1
28187	196	1
19851	197	1
23248	197	1
23389	197	1
4455	198	1
11920	198	3
17301	198	1
18315	198	3
20685	198	1
24148	198	3
27423	198	3
393	199	1
2832	199	1
4406	199	2
5167	199	1
5585	199	1
7728	199	4
9270	199	1
9585	199	7
12468	199	2
12809	199	3
12819	199	1
13119	199	1
13145	199	1
13981	199	1
14483	199	1
14661	199	1
14772	199	1
20430	199	1
21449	199	8
22952	199	1
24416	199	1
25054	199	3
27614	199	1
28409	199	1
28571	199	3
2646	200	2
7758	200	2
9683	200	2
11401	200	1
13101	200	2
15712	200	1
3036	201	1
6860	201	1
16084	203	1
17730	203	1
26359	203	1
3125	204	1
4779	204	1
15776	204	1
16336	204	1
27598	204	1
6533	205	1
3208	206	1
5617	206	1
5738	206	1
6004	206	1
6422	206	1
7105	206	1
14917	206	1
20389	206	1
21758	206	1
26501	206	1
8409	207	2
16861	207	2
26657	207	1
6010	208	1
22196	208	1
27351	209	1
7511	210	2
15476	210	1
20467	210	3
22183	210	3
23577	210	1
14537	211	1
17122	211	1
2017	213	1
3582	213	2
4524	213	3
4953	213	2
7163	213	1
8948	213	1
9953	213	3
10046	213	1
10434	213	1
11163	213	1
11462	213	1
11714	213	1
13566	213	1
18065	213	1
18581	213	1
19027	213	2
21212	213	1
6246	214	1
14196	214	1
14317	214	1
15180	214	1
16471	214	1
20309	214	1
27580	214	1
714	215	1
10262	215	1
27505	215	1
3607	216	1
7314	216	1
11016	216	1
17730	216	1
22928	216	1
4376	217	1
13751	217	1
24547	217	1
10165	218	1
16320	218	1
8908	219	1
25197	219	1
9926	220	1
27031	220	1
2681	221	1
4187	221	1
18805	221	1
1366	222	2
1395	222	2
6016	222	2
6516	222	2
7110	222	2
26184	222	2
26866	222	2
4778	223	2
11145	223	1
3154	224	1
5396	224	1
5525	224	1
12874	224	1
14117	224	1
25311	224	1
27617	224	1
2544	225	2
7602	225	1
20511	225	2
8603	226	1
23940	226	1
26903	226	1
3620	227	1
7018	227	1
14950	227	2
1363	228	1
19604	228	1
9900	229	1
689	230	1
8569	230	1
12989	230	1
18252	230	1
24223	230	1
28338	230	1
939	231	1
10484	231	1
25563	231	1
25858	231	1
27905	231	1
2570	232	1
2783	232	2
12102	232	1
14477	232	1
17493	232	1
10644	233	2
12140	234	1
14046	234	1
18364	234	1
4244	235	1
12403	235	1
15593	235	1
23732	235	1
26687	235	1
28102	235	1
1993	236	3
6065	236	1
6242	236	4
6365	236	1
7136	236	3
7411	236	4
9646	236	1
13331	236	1
14375	236	3
14447	236	1
17902	236	4
21522	236	1
23771	236	1
24076	236	1
24591	236	1
14958	238	1
20889	239	5
324	240	1
12901	240	1
25660	240	1
26490	240	1
10780	241	1
15043	241	1
15053	241	1
16391	241	5
18549	241	1
19190	241	1
22408	241	2
28351	241	2
1510	242	1
24266	242	1
14555	243	1
22234	243	1
8690	244	1
22089	244	1
2055	245	1
13040	245	2
17964	245	1
25973	245	1
20624	246	4
26771	246	1
22414	247	1
14193	248	1
21567	249	1
2897	250	1
12977	250	1
1004	251	1
2934	251	1
10576	251	1
11235	251	2
17317	251	4
18861	251	1
20670	251	1
22208	251	2
22862	251	1
25107	251	1
8906	252	1
10805	252	1
20028	253	1
12973	254	1
18236	254	1
1438	255	3
3466	255	1
4888	255	3
14491	255	1
15680	255	1
17025	255	1
17335	255	2
17570	255	3
17741	255	3
25099	255	1
28243	255	1
332	256	1
17499	256	1
19264	256	1
8433	257	1
24667	257	1
2562	258	1
3603	258	1
8834	258	1
9484	258	1
13775	258	1
15010	258	1
22958	258	1
24025	258	1
5204	259	1
13609	259	1
7227	260	1
23132	260	1
28476	260	1
20011	261	1
7493	262	1
26227	262	1
1501	263	3
1626	263	5
3487	263	1
5901	263	1
6089	263	1
9210	263	7
12825	263	4
13086	263	1
13253	263	6
14140	263	1
15273	263	1
16021	263	1
16855	263	1
17412	263	1
20572	263	2
21826	263	1
23272	263	1
3725	264	1
12201	264	1
13772	264	2
16326	264	1
16572	264	1
25349	264	1
870	265	1
3553	265	1
4736	265	1
5121	265	1
6376	265	1
10230	265	2
11235	265	1
12679	265	3
13494	265	7
14852	265	1
15333	265	1
16243	265	1
17879	265	1
19176	265	1
19912	265	1
21339	265	1
22087	265	1
24701	265	1
27675	265	2
28699	265	1
7002	266	1
9300	266	1
18685	266	1
24120	266	1
25191	266	1
3757	267	2
11312	267	1
5025	268	1
8729	268	1
15185	268	1
17596	268	1
23229	268	1
27913	268	1
988	269	1
809	270	2
1513	270	1
5718	270	1
13923	270	2
20708	270	2
20970	270	1
23518	270	2
26599	270	1
8444	271	1
19357	271	1
19882	271	1
21561	272	1
22317	272	1
28288	272	1
9146	273	1
10019	273	1
12104	273	2
4151	275	1
7819	275	1
22824	275	1
1189	276	1
1519	276	1
2213	276	1
4822	276	1
6479	276	1
7508	276	1
7515	276	1
8378	276	1
9987	276	1
10247	276	1
11046	276	1
11302	276	1
11548	276	1
15125	276	1
16199	276	1
16524	276	1
16738	276	1
17345	276	1
18731	276	1
19029	276	1
19318	276	1
20307	276	1
21117	276	1
24334	276	1
26257	276	1
28212	276	1
1683	277	1
6929	277	1
14701	277	1
15526	277	1
21221	277	1
24880	277	1
26544	277	1
7172	278	3
12331	278	1
26413	278	1
19749	279	1
17881	280	1
19186	280	1
22267	280	2
28578	280	1
777	281	1
2515	281	2
3155	281	1
4114	281	1
5617	281	1
6268	281	1
6422	281	1
7293	281	1
10159	281	1
10233	281	1
10896	281	1
11328	281	1
12785	281	1
14972	281	1
20888	281	1
21169	281	1
21288	281	1
21737	281	6
21770	281	1
22736	281	1
24172	281	1
25512	281	1
26501	281	1
19133	282	1
24147	283	1
4696	284	1
5259	284	1
7358	284	1
7767	284	1
8666	284	1
18487	284	1
19009	284	1
21791	284	1
21807	284	1
27437	284	1
1551	285	1
17638	286	1
21416	286	1
12875	287	1
13115	287	1
14389	287	2
16268	287	1
23315	287	1
2295	288	1
5296	288	1
5733	288	1
6140	288	1
9389	288	1
10957	288	1
12926	288	1
17109	288	3
17270	288	1
18415	288	1
19564	288	1
20318	288	1
20625	288	1
22660	288	1
23205	288	2
23480	288	1
28505	288	1
28526	288	2
12032	289	1
18643	289	1
22600	289	1
7957	290	1
8235	290	1
10583	290	1
20140	290	1
27063	290	1
4679	291	1
20890	291	1
22791	291	1
14751	292	1
22749	292	1
3870	293	1
8147	293	1
22794	293	1
12721	295	1
14524	295	1
15290	295	1
17179	295	1
20159	295	1
21819	295	1
22585	295	1
27699	295	1
6758	296	3
8137	296	1
9006	296	1
17141	296	1
11165	297	1
16201	297	2
25973	297	1
5748	298	1
7683	298	1
13756	298	1
14946	298	1
20813	298	1
26452	298	1
27742	298	1
27903	298	1
14499	299	1
1836	300	1
8784	300	1
11201	300	4
13552	300	1
13703	300	5
16545	300	3
18522	300	1
24189	300	1
1604	301	1
10732	301	1
12161	301	1
13772	301	1
17961	301	1
20769	301	1
28523	301	1
2455	302	2
2886	302	1
5144	302	1
5475	302	2
8785	302	1
11295	302	1
11938	302	4
12930	302	1
14697	302	2
14931	302	1
14972	302	5
15235	302	1
19994	302	1
21161	302	2
22218	302	1
23577	302	1
24636	302	2
25213	302	4
25903	302	1
26592	302	1
26854	302	4
5548	303	1
22806	303	1
15832	304	1
18453	304	1
23711	304	1
25307	304	1
19406	305	2
25444	305	1
25973	305	2
11485	306	1
12401	306	1
17886	306	2
20483	306	1
23280	306	1
21110	307	1
22490	308	1
26329	308	1
4779	309	1
6871	309	2
17864	309	1
20209	309	1
20241	309	1
20411	309	1
21039	309	3
23033	309	1
25256	309	1
4805	310	1
5353	310	1
13838	310	1
14832	310	1
17010	310	1
18361	310	1
11910	312	2
25243	312	2
7380	313	1
4196	314	1
2775	315	1
21393	315	1
24964	315	1
19520	317	1
1941	318	1
28358	318	1
714	319	1
3803	320	1
4394	320	1
16882	321	1
18460	321	1
5696	322	1
4338	323	1
12901	324	1
25660	324	1
26490	324	1
13020	325	1
700	326	2
1310	326	1
2346	326	1
3454	326	2
3926	326	1
5532	326	1
5611	326	2
9232	326	2
9489	326	1
9799	326	1
11534	326	1
11616	326	1
12244	326	1
13412	326	1
15737	326	1
16389	326	1
18668	326	2
19253	326	1
19354	326	1
19639	326	1
20034	326	1
20869	326	1
25168	326	1
26214	326	1
26290	326	1
27257	326	1
28479	326	1
28656	326	1
9951	327	1
17288	327	1
27732	327	1
3340	328	1
12627	328	1
18420	328	1
1273	329	1
1278	329	1
6288	329	2
11651	329	3
15082	329	1
15435	329	1
15508	329	1
21463	329	1
25322	329	1
20071	330	1
2346	331	2
9943	331	1
18097	331	1
18560	331	1
700	332	1
1888	332	1
7023	332	1
7990	332	1
10159	332	1
15728	332	1
17499	332	1
18051	332	1
18173	332	1
19264	332	1
22965	332	1
25605	332	1
26769	332	1
1626	333	1
6089	333	1
13253	333	1
8251	334	1
12909	334	1
15955	334	1
25411	334	1
651	335	1
1620	335	2
2534	335	4
3001	335	2
3250	335	1
4700	335	1
5698	335	2
5835	335	1
7485	335	1
21266	335	1
23251	335	3
27290	335	1
27305	335	1
7410	336	1
24945	336	1
1568	337	1
17567	337	1
25298	337	1
8726	338	1
21460	338	2
5042	339	1
12981	339	3
14991	339	2
25749	339	1
26011	339	1
27271	339	3
15544	340	1
22711	341	1
24428	341	1
1471	342	1
2443	342	1
2871	342	1
3283	342	1
4714	342	1
6028	342	2
6504	342	1
6638	342	1
7060	342	1
7177	342	1
8410	342	2
8988	342	1
9081	342	1
11535	342	1
12856	342	1
13201	342	1
13837	342	1
15008	342	1
15744	342	1
16203	342	1
16546	342	1
21231	342	1
21765	342	2
25092	342	1
25684	342	1
27004	342	1
27972	342	1
28391	342	1
28593	342	2
4347	343	1
7428	343	1
26195	343	1
17808	344	1
8396	345	1
11016	345	2
19112	345	1
19495	345	1
26638	345	1
26826	345	1
28395	345	1
1011	346	1
3016	346	1
3887	346	1
14360	346	2
15964	346	1
18717	346	2
18919	346	1
26769	346	1
2801	347	1
4640	347	1
12903	347	1
22886	347	1
7277	348	1
14655	348	1
20636	348	1
1396	349	2
4506	349	2
13614	349	1
18247	349	2
1119	350	1
4745	350	1
7425	350	1
10318	350	1
15561	350	1
19732	350	1
23911	350	1
27605	350	1
4045	351	1
21685	351	1
8276	352	1
9360	352	1
538	353	1
11971	353	1
21489	353	1
797	354	1
1070	354	1
2937	354	1
3511	354	1
4375	354	1
10392	354	1
19126	354	1
22477	354	1
27153	354	1
7930	355	2
20128	356	1
22780	356	3
5295	358	1
14282	358	1
18491	358	1
12533	359	1
19338	359	2
25860	359	2
26058	359	2
3833	360	1
4449	360	1
6420	360	1
17030	360	1
22168	360	1
22459	360	1
26074	360	1
26443	360	1
26998	360	1
1208	361	1
4687	361	1
5195	361	1
6966	361	1
8451	361	1
21521	362	1
15003	364	1
4897	365	1
5464	365	1
6983	365	1
18635	365	1
19840	365	1
23460	365	1
4045	366	1
10018	366	1
11091	366	1
17279	366	1
27206	367	1
13772	368	2
26884	368	2
9535	369	2
16279	369	2
10744	370	2
20811	370	1
27564	370	1
3234	371	1
23007	371	1
25954	371	2
2186	372	1
10019	372	1
10666	372	1
6817	373	1
7724	373	1
8336	373	1
11181	373	1
11345	373	1
13203	373	1
13749	373	1
18826	373	1
19459	373	1
25259	373	1
25654	373	1
26991	373	1
27933	373	1
3239	374	1
3742	374	1
6378	374	1
14885	374	1
17286	374	1
4013	375	1
10333	375	1
23985	375	1
4079	376	2
27656	376	2
20965	377	1
28311	377	1
5696	378	1
9692	378	1
16830	378	1
9691	379	1
21285	379	1
22979	379	1
7221	380	1
16665	381	1
16915	381	1
18455	381	1
20843	381	1
21426	381	1
23561	381	1
15268	382	1
16138	384	1
26381	384	1
23584	385	1
4283	386	1
14044	386	1
3254	387	1
5782	387	1
5972	387	2
12433	387	4
15931	387	1
18239	387	2
18487	387	2
19023	387	1
22446	387	3
22463	387	2
23407	387	3
26960	387	2
27391	387	1
667	388	1
20096	388	1
2740	389	1
4716	389	1
12572	389	2
15796	389	2
17935	389	1
7951	390	1
22624	390	1
24747	390	1
5239	391	1
8919	391	1
15576	391	1
18316	391	1
22357	391	1
22636	391	2
23765	391	1
23908	391	1
27296	391	1
9221	392	1
26420	392	1
9585	393	1
12468	393	1
25054	393	1
13244	394	1
28697	394	2
6863	395	2
19118	395	1
2900	396	2
14286	396	1
14921	396	1
15792	396	1
15829	396	1
17974	396	1
18931	396	1
20208	396	1
24070	396	2
5914	397	2
8633	397	1
11448	397	2
11838	397	1
14808	397	1
15546	397	1
16038	397	2
19952	397	1
22153	397	1
11654	398	1
11938	398	2
15736	398	1
18218	398	1
24172	398	2
8572	399	1
2645	400	1
22050	400	1
26864	400	1
6438	401	1
18732	401	1
26565	401	1
5451	402	1
7191	402	1
9710	402	1
4112	403	1
18684	405	4
19796	405	1
20526	405	1
20606	405	1
1902	406	1
3801	406	2
8307	406	1
27142	406	1
8044	407	1
12609	407	1
9924	408	2
12329	408	1
16124	409	1
23846	409	1
5491	410	1
4523	411	2
3733	412	1
5112	412	1
700	413	3
1735	413	1
2857	413	1
3945	413	1
7564	413	1
8132	413	1
8511	413	1
9264	413	1
9624	413	1
11310	413	1
12074	413	1
15086	413	1
15124	413	1
16372	413	1
19354	413	1
19381	413	2
22088	413	1
23123	413	1
26290	413	1
26373	413	1
26637	413	1
3155	414	1
10640	414	1
13255	414	1
24657	414	1
25319	414	1
23447	415	1
27414	415	1
4045	416	1
7493	417	1
11202	417	1
19133	417	1
27663	417	1
6308	418	1
20763	418	1
23576	418	1
27049	418	1
27295	418	1
4550	419	1
22615	419	1
18170	420	1
22237	420	1
25915	421	1
700	422	1
4901	422	1
11093	422	1
25034	422	1
13528	423	1
13899	423	1
15792	423	1
1408	424	1
6532	424	1
7653	424	3
11238	424	1
11889	424	1
12889	424	1
12896	424	1
15427	424	4
16140	424	1
16560	424	2
19853	424	1
21111	424	1
21306	424	1
21502	424	2
21896	424	1
25490	424	1
26453	424	1
27187	424	3
28079	424	1
28231	424	5
28388	424	1
2323	425	1
3674	425	1
6168	425	1
10072	425	1
24057	426	1
9477	427	1
6125	428	2
15529	428	2
6110	429	1
9545	429	2
12682	429	1
15221	429	3
27073	429	1
2271	431	3
6837	431	1
9130	431	2
11073	431	2
12895	431	1
15665	431	2
19395	431	1
20004	431	5
20581	431	2
5498	432	1
9215	432	1
28678	432	1
996	433	2
1520	433	2
3352	433	1
5672	433	2
8023	433	2
9019	433	1
12928	433	2
14145	433	1
15356	433	1
16212	433	1
16299	433	1
18723	433	2
20160	433	2
20857	433	2
21893	433	2
23804	433	2
23893	433	1
24133	433	1
24759	433	2
24962	433	2
25169	433	1
28252	433	1
28330	433	1
28592	433	1
3724	434	1
21256	434	1
1873	435	1
