16155	11618	1
11618	5898	11
5898	11618	11
11618	28115	1
28115	11618	1
11618	7900	2
7900	11618	2
5898	28675	1
28675	5898	1
5898	19068	2
19068	5898	2
5898	967	1
967	5898	1
5898	11618	11
11618	5898	11
5898	19495	12
19495	5898	12
27915	28675	8
28675	27915	8
27915	967	3
967	27915	3
27915	11618	5
11618	27915	5
27915	43	1
43	27915	1
27915	19495	26
19495	27915	26
27915	2576	5
2576	27915	5
27915	14386	6
14386	27915	6
27915	25195	1
25195	27915	1
43	27915	1
27915	43	1
43	28675	1
28675	43	1
43	967	1
967	43	1
43	10964	1
10964	43	1
43	11618	1
11618	43	1
43	19495	16
19495	43	16
43	16155	1
16155	43	1
43	28115	1
28115	43	1
2576	28675	14
28675	2576	14
2576	27915	5
27915	2576	5
2576	19495	47
19495	2576	47
2576	14705	1
14705	2576	1
2576	21209	1
21209	2576	1
2576	1388	1
1388	2576	1
2576	4779	2
4779	2576	2
2576	14386	1
14386	2576	1
2576	25195	7
25195	2576	7
2576	19213	1
19213	2576	1
2576	28115	1
28115	2576	1
2576	14780	10
14780	2576	10
2576	7900	1
7900	2576	1
7900	11618	2
11618	7900	2
7900	19495	9
19495	7900	9
7900	2576	1
2576	7900	1
14386	27915	6
27915	14386	6
14386	11618	1
11618	14386	1
14386	19495	7
19495	14386	7
14386	2576	1
2576	14386	1
14386	21209	1
21209	14386	1
25078	19495	6
19495	25078	6
25078	5736	5
5736	25078	5
25078	4779	2
4779	25078	2
18745	19495	3
19495	18745	3
18745	4779	2
4779	18745	2
27988	19495	1
19495	27988	1
27988	4779	1
4779	27988	1
24514	19495	1
19495	24514	1
24514	4779	1
4779	24514	1
16754	19495	2
19495	16754	2
16754	4779	3
4779	16754	3
16754	25817	1
25817	16754	1
16754	13487	1
13487	16754	1
11062	19495	4
19495	11062	4
11062	4779	4
4779	11062	4
11062	25817	1
25817	11062	1
11062	5067	2
5067	11062	2
4779	18745	2
18745	4779	2
4779	19495	36
19495	4779	36
4779	11062	4
11062	4779	4
4779	24514	1
24514	4779	1
4779	13487	2
13487	4779	2
4779	27988	1
27988	4779	1
4779	19168	4
19168	4779	4
4779	2576	2
2576	4779	2
4779	5736	1
5736	4779	1
4779	16754	3
16754	4779	3
4779	25817	2
25817	4779	2
4779	5067	3
5067	4779	3
4779	25078	2
25078	4779	2
5067	19495	3
19495	5067	3
5067	4779	3
4779	5067	3
5067	11062	2
11062	5067	2
3158	19168	1
19168	3158	1
3158	19495	1
19495	3158	1
3158	8573	1
8573	3158	1
3158	12040	1
12040	3158	1
3158	1029	1
1029	3158	1
3158	6191	1
6191	3158	1
3158	2464	1
2464	3158	1
3158	28432	1
28432	3158	1
5736	19495	10
19495	5736	10
5736	4779	1
4779	5736	1
5736	12443	2
12443	5736	2
5736	25078	5
25078	5736	5
13487	19495	4
19495	13487	4
13487	8573	1
8573	13487	1
13487	4779	2
4779	13487	2
13487	16754	1
16754	13487	1
19705	8573	1
8573	19705	1
19705	19495	3
19495	19705	3
19705	12040	1
12040	19705	1
19705	25817	1
25817	19705	1
19705	6191	1
6191	19705	1
19705	1029	1
1029	19705	1
19705	2464	1
2464	19705	1
12443	19495	3
19495	12443	3
12443	5736	2
5736	12443	2
11703	19168	1
19168	11703	1
19168	8573	1
8573	19168	1
19168	19495	5
19495	19168	5
19168	4779	4
4779	19168	4
19168	3158	1
3158	19168	1
19168	25626	1
25626	19168	1
19168	12040	1
12040	19168	1
19168	11703	1
11703	19168	1
19168	6191	1
6191	19168	1
19168	1029	2
1029	19168	2
19168	2464	1
2464	19168	1
19168	28432	2
28432	19168	2
1029	19495	8
19495	1029	8
1029	8573	2
8573	1029	2
1029	2464	2
2464	1029	2
1029	28432	2
28432	1029	2
1029	19168	2
19168	1029	2
1029	3158	1
3158	1029	1
1029	25817	1
25817	1029	1
1029	12040	2
12040	1029	2
1029	6191	5
6191	1029	5
1029	19705	1
19705	1029	1
25817	19495	3
19495	25817	3
25817	8573	1
8573	25817	1
25817	11062	1
11062	25817	1
25817	2464	1
2464	25817	1
25817	4779	2
4779	25817	2
25817	16754	1
16754	25817	1
25817	12040	1
12040	25817	1
25817	1029	1
1029	25817	1
25817	6191	1
6191	25817	1
25817	19705	1
19705	25817	1
12040	19495	2
19495	12040	2
12040	8573	2
8573	12040	2
12040	2464	2
2464	12040	2
12040	28432	1
28432	12040	1
12040	19168	1
19168	12040	1
12040	3158	1
3158	12040	1
12040	25817	1
25817	12040	1
12040	1029	2
1029	12040	2
12040	6191	2
6191	12040	2
12040	19705	1
19705	12040	1
2464	19495	2
19495	2464	2
2464	8573	2
8573	2464	2
2464	28432	1
28432	2464	1
2464	19168	1
19168	2464	1
2464	3158	1
3158	2464	1
2464	25817	1
25817	2464	1
2464	12040	2
12040	2464	2
2464	1029	2
1029	2464	2
2464	6191	2
6191	2464	2
2464	19705	1
19705	2464	1
8573	19495	3
19495	8573	3
8573	13487	1
13487	8573	1
8573	2464	2
2464	8573	2
8573	28432	1
28432	8573	1
8573	19168	1
19168	8573	1
8573	3158	1
3158	8573	1
8573	25817	1
25817	8573	1
8573	12040	2
12040	8573	2
8573	1029	2
1029	8573	2
8573	6191	2
6191	8573	2
8573	19705	1
19705	8573	1
6191	19495	5
19495	6191	5
6191	8573	2
8573	6191	2
6191	2464	2
2464	6191	2
6191	28432	1
28432	6191	1
6191	19168	1
19168	6191	1
6191	3158	1
3158	6191	1
6191	25817	1
25817	6191	1
6191	12040	2
12040	6191	2
6191	1029	5
1029	6191	5
6191	19705	1
19705	6191	1
28432	19168	2
19168	28432	2
28432	13153	1
13153	28432	1
28432	5238	2
5238	28432	2
28432	8573	1
8573	28432	1
28432	19495	13
19495	28432	13
28432	3158	1
3158	28432	1
28432	12040	1
12040	28432	1
28432	6191	1
6191	28432	1
28432	1029	2
1029	28432	2
28432	2464	1
2464	28432	1
14555	13153	3
13153	14555	3
14555	19495	7
19495	14555	7
14555	13155	1
13155	14555	1
13153	14555	3
14555	13153	3
13153	19495	6
19495	13153	6
13153	28432	1
28432	13153	1
13155	14555	1
14555	13155	1
13155	19495	3
19495	13155	3
5238	19495	2
19495	5238	2
5238	28432	2
28432	5238	2
23719	19495	2
19495	23719	2
23719	9091	1
9091	23719	1
2346	13199	8
13199	2346	8
2346	11327	8
11327	2346	8
2346	14705	22
14705	2346	22
2346	14531	1
14531	2346	1
2346	23153	7
23153	2346	7
2346	16140	13
16140	2346	13
2346	24044	16
24044	2346	16
2346	9091	6
9091	2346	6
2346	6855	7
6855	2346	7
2346	13307	17
13307	2346	17
2346	19069	6
19069	2346	6
2346	19085	4
19085	2346	4
2346	1334	17
1334	2346	17
2346	8861	2
8861	2346	2
2346	1866	1
1866	2346	1
2346	1388	21
1388	2346	21
2346	25866	3
25866	2346	3
2346	10625	3
10625	2346	3
2346	331	3
331	2346	3
2346	25423	4
25423	2346	4
11327	9091	1
9091	11327	1
11327	13307	1
13307	11327	1
11327	19069	3
19069	11327	3
11327	2346	8
2346	11327	8
25423	9091	2
9091	25423	2
25423	6264	1
6264	25423	1
25423	2346	4
2346	25423	4
9091	11327	1
11327	9091	1
9091	23719	1
23719	9091	1
9091	13307	1
13307	9091	1
9091	2346	6
2346	9091	6
9091	25423	2
25423	9091	2
19069	1334	2
1334	19069	2
19069	11327	3
11327	19069	3
19069	2346	6
2346	19069	6
1866	13199	1
13199	1866	1
1866	2346	1
2346	1866	1
16140	1334	5
1334	16140	5
16140	8861	2
8861	16140	2
16140	14705	1
14705	16140	1
16140	1388	2
1388	16140	2
16140	14531	1
14531	16140	1
16140	2346	13
2346	16140	13
6855	2346	7
2346	6855	7
19085	2346	4
2346	19085	4
13199	1866	1
1866	13199	1
13199	2346	8
2346	13199	8
1334	14531	1
14531	1334	1
1334	16140	5
16140	1334	5
1334	13307	1
13307	1334	1
1334	19069	2
19069	1334	2
1334	5368	1
5368	1334	1
1334	2346	17
2346	1334	17
24044	13307	2
13307	24044	2
24044	2346	16
2346	24044	16
10625	2346	3
2346	10625	3
14705	2576	1
2576	14705	1
14705	1388	13
1388	14705	13
14705	16140	1
16140	14705	1
14705	13307	4
13307	14705	4
14705	2346	22
2346	14705	22
331	15235	1
15235	331	1
331	2346	3
2346	331	3
1388	2576	1
2576	1388	1
1388	14705	13
14705	1388	13
1388	16140	2
16140	1388	2
1388	13307	1
13307	1388	1
1388	2346	21
2346	1388	21
13307	1334	1
1334	13307	1
13307	11327	1
11327	13307	1
13307	1388	1
1388	13307	1
13307	14705	4
14705	13307	4
13307	24044	2
24044	13307	2
13307	9091	1
9091	13307	1
13307	2346	17
2346	13307	17
25866	2346	3
2346	25866	3
23153	2346	7
2346	23153	7
8861	16140	2
16140	8861	2
8861	2346	2
2346	8861	2
2783	24170	4
24170	2783	4
2783	12543	6
12543	2783	6
2783	8724	9
8724	2783	9
2783	232	4
232	2783	4
2783	5231	6
5231	2783	6
2783	15235	6
15235	2783	6
2783	17493	6
17493	2783	6
2783	12102	1
12102	2783	1
2783	7986	4
7986	2783	4
2783	7725	4
7725	2783	4
2783	16984	3
16984	2783	3
2783	14477	3
14477	2783	3
2783	2570	1
2570	2783	1
2783	21738	5
21738	2783	5
2783	11361	6
11361	2783	6
2783	8061	14
8061	2783	14
2783	9312	1
9312	2783	1
2783	28136	5
28136	2783	5
2783	5822	5
5822	2783	5
17493	14477	3
14477	17493	3
17493	2783	6
2783	17493	6
17493	232	2
232	17493	2
9312	2783	1
2783	9312	1
232	17493	2
17493	232	2
232	14477	1
14477	232	1
232	2570	1
2570	232	1
232	2783	4
2783	232	4
232	12102	1
12102	232	1
14477	17493	3
17493	14477	3
14477	2783	3
2783	14477	3
14477	232	1
232	14477	1
21738	2783	5
2783	21738	5
21738	7986	1
7986	21738	1
12543	8061	3
8061	12543	3
12543	2783	6
2783	12543	6
7986	2783	4
2783	7986	4
7986	21738	1
21738	7986	1
7986	20430	1
20430	7986	1
28136	2783	5
2783	28136	5
28136	5231	3
5231	28136	3
15235	7725	1
7725	15235	1
15235	24170	4
24170	15235	4
15235	8061	1
8061	15235	1
15235	2783	6
2783	15235	6
15235	8724	2
8724	15235	2
15235	5231	1
5231	15235	1
15235	331	1
331	15235	1
20430	7986	1
7986	20430	1
8061	15235	1
15235	8061	1
8061	12543	3
12543	8061	3
8061	2783	14
2783	8061	14
8061	8724	5
8724	8061	5
8061	5822	2
5822	8061	2
5231	15235	1
15235	5231	1
5231	7725	1
7725	5231	1
5231	24170	1
24170	5231	1
5231	2783	6
2783	5231	6
5231	8724	1
8724	5231	1
5231	28136	3
28136	5231	3
11361	2783	6
2783	11361	6
8724	15235	2
15235	8724	2
8724	7725	1
7725	8724	1
8724	24170	1
24170	8724	1
8724	8061	5
8061	8724	5
8724	2783	9
2783	8724	9
8724	5231	1
5231	8724	1
8724	5822	1
5822	8724	1
16984	2783	3
2783	16984	3
5822	8061	2
8061	5822	2
5822	2783	5
2783	5822	5
5822	8724	1
8724	5822	1
7725	15235	1
15235	7725	1
7725	24170	1
24170	7725	1
7725	2783	4
2783	7725	4
7725	8724	1
8724	7725	1
7725	5231	1
5231	7725	1
12102	2570	1
2570	12102	1
12102	2783	1
2783	12102	1
12102	232	1
232	12102	1
2570	2783	1
2783	2570	1
2570	12102	1
12102	2570	1
2570	232	1
232	2570	1
6264	25423	1
25423	6264	1
24170	15235	4
15235	24170	4
24170	7725	1
7725	24170	1
24170	2783	4
2783	24170	4
24170	8724	1
8724	24170	1
24170	5231	1
5231	24170	1
16419	26554	1
26554	16419	1
16419	7322	3
7322	16419	3
16419	11916	7
11916	16419	7
16419	14531	10
14531	16419	10
16419	1933	2
1933	16419	2
16419	23142	11
23142	16419	11
16419	20980	1
20980	16419	1
16419	14739	3
14739	16419	3
16419	24098	10
24098	16419	10
16419	9614	1
9614	16419	1
16419	25626	11
25626	16419	11
16419	11475	13
11475	16419	13
16419	18419	11
18419	16419	11
16419	6816	2
6816	16419	2
16419	25131	10
25131	16419	10
16419	18622	2
18622	16419	2
16419	13243	6
13243	16419	6
16419	15374	5
15374	16419	5
16419	11647	1
11647	16419	1
16419	15691	4
15691	16419	4
16419	19901	5
19901	16419	5
16419	6242	3
6242	16419	3
20980	16419	1
16419	20980	1
5368	1334	1
1334	5368	1
19901	16419	5
16419	19901	5
19901	25131	2
25131	19901	2
24098	16419	10
16419	24098	10
24098	18622	1
18622	24098	1
11647	16419	1
16419	11647	1
6816	16419	2
16419	6816	2
6816	15374	2
15374	6816	2
14531	16419	10
16419	14531	10
14531	1334	1
1334	14531	1
14531	18622	3
18622	14531	3
14531	16140	1
16140	14531	1
14531	11475	1
11475	14531	1
14531	23142	2
23142	14531	2
14531	2346	1
2346	14531	1
9614	16419	1
16419	9614	1
11475	16419	13
16419	11475	13
11475	14531	1
14531	11475	1
11475	15691	3
15691	11475	3
11475	25626	8
25626	11475	8
11475	1933	1
1933	11475	1
11475	23142	4
23142	11475	4
25131	16419	10
16419	25131	10
25131	19901	2
19901	25131	2
13243	16419	6
16419	13243	6
15691	16419	4
16419	15691	4
15691	11475	3
11475	15691	3
18419	16419	11
16419	18419	11
18419	25626	7
25626	18419	7
26554	16419	1
16419	26554	1
26554	18622	1
18622	26554	1
26554	1933	1
1933	26554	1
23142	16419	11
16419	23142	11
23142	7322	10
7322	23142	10
23142	14531	2
14531	23142	2
23142	11475	4
11475	23142	4
7322	16419	3
16419	7322	3
7322	23142	10
23142	7322	10
15374	16419	5
16419	15374	5
15374	25626	3
25626	15374	3
15374	6816	2
6816	15374	2
18622	26554	1
26554	18622	1
18622	16419	2
16419	18622	2
18622	24098	1
24098	18622	1
18622	14531	3
14531	18622	3
25626	16419	11
16419	25626	11
25626	15374	3
15374	25626	3
25626	19168	1
19168	25626	1
25626	11475	8
11475	25626	8
25626	18419	7
18419	25626	7
1933	26554	1
26554	1933	1
1933	16419	2
16419	1933	2
1933	11475	1
11475	1933	1
14739	16419	3
16419	14739	3
6242	16419	3
16419	6242	3
11916	16419	7
16419	11916	7
